frame_1,frame_2,ssim_score,motion_score
frame_0082.png,frame_0083.png,0.9689571944515326,0.2543183
frame_0083.png,frame_0084.png,0.9694554786830627,0.25604433
frame_0084.png,frame_0085.png,0.9702504373248674,0.23495835
frame_0085.png,frame_0086.png,0.9682736083098626,0.2606753
frame_0086.png,frame_0087.png,0.9678911088150625,0.27164784
frame_0087.png,frame_0088.png,0.970115447700646,0.24113563
frame_0088.png,frame_0089.png,0.9693703785916362,0.25478533
frame_0089.png,frame_0090.png,0.9697797706888387,0.2410934
frame_0090.png,frame_0091.png,0.9670381609390022,0.2568221
frame_0091.png,frame_0092.png,0.9697716747005192,0.2322024
frame_0092.png,frame_0093.png,0.9700943370414713,0.22818641
frame_0093.png,frame_0094.png,0.9711708079548429,0.21650705
frame_0094.png,frame_0095.png,0.9705009697457266,0.2316311
frame_0095.png,frame_0096.png,0.9711897120702865,0.21885446
frame_0096.png,frame_0097.png,0.9713561333171633,0.21326214
frame_0097.png,frame_0098.png,0.970888049676897,0.22397897
frame_0098.png,frame_0099.png,0.969365030288678,0.24614088
frame_0099.png,frame_0100.png,0.9708218380644481,0.22191851
frame_0100.png,frame_0101.png,0.9704051584608863,0.23220867
frame_0101.png,frame_0102.png,0.9696639482244007,0.24583557
frame_0102.png,frame_0103.png,0.9691243422111175,0.25159636
frame_0103.png,frame_0104.png,0.9693495208966046,0.25443283
frame_0104.png,frame_0105.png,0.9639898550371646,0.31262258
frame_0105.png,frame_0106.png,0.9672189199355128,0.27713433
frame_0106.png,frame_0107.png,0.964685536798333,0.3003005
frame_0107.png,frame_0108.png,0.9595178376307246,0.37875223
frame_0108.png,frame_0109.png,0.9640163568482197,0.31920105
frame_0109.png,frame_0110.png,0.9661228421203348,0.29561007
frame_0110.png,frame_0111.png,0.9653791071455613,0.3060885
frame_0111.png,frame_0112.png,0.9642324976949841,0.32267582
frame_0112.png,frame_0113.png,0.9633182389867123,0.33771417
frame_0113.png,frame_0114.png,0.9612355096370281,0.3431239
frame_0114.png,frame_0115.png,0.9590837390571195,0.37088954
frame_0115.png,frame_0116.png,0.9649005358550504,0.33354503
frame_0116.png,frame_0117.png,0.9650132605486104,0.33378586
frame_0117.png,frame_0118.png,0.9631436161116831,0.3214972
frame_0118.png,frame_0119.png,0.9620812459569231,0.31981948
frame_0119.png,frame_0120.png,0.9640252697660298,0.30846435
frame_0120.png,frame_0121.png,0.963287812446295,0.3290055
frame_0121.png,frame_0122.png,0.9642581508966885,0.32723704
frame_0122.png,frame_0123.png,0.9657563414904674,0.29966876
frame_0123.png,frame_0124.png,0.9574605721891045,0.3863122
frame_0124.png,frame_0125.png,0.9529384311313102,0.42060316
frame_0125.png,frame_0126.png,0.9584297814430316,0.36906606
frame_0126.png,frame_0127.png,0.9636978381925781,0.3287379
frame_0127.png,frame_0128.png,0.9558164836797466,0.39033118
frame_0128.png,frame_0129.png,0.9518807762827283,0.4722256
frame_0129.png,frame_0130.png,0.9534408021753237,0.4647368
frame_0130.png,frame_0131.png,0.9530715347371809,0.42188698
frame_0131.png,frame_0132.png,0.9506432323528197,0.45102185
frame_0132.png,frame_0133.png,0.9557981360769943,0.42913306
frame_0133.png,frame_0134.png,0.9598350877731886,0.36183026
frame_0134.png,frame_0135.png,0.9592269779162016,0.3631525
frame_0135.png,frame_0136.png,0.959732549572094,0.35449514
frame_0136.png,frame_0137.png,0.9588354526853107,0.36232796
frame_0137.png,frame_0138.png,0.9611970806820846,0.3300572
frame_0138.png,frame_0139.png,0.9660848790431085,0.27633783
frame_0139.png,frame_0140.png,0.9608227612163478,0.34081703
frame_0140.png,frame_0141.png,0.9592543590590411,0.3566448
frame_0141.png,frame_0142.png,0.9646406499315274,0.30855972
frame_0142.png,frame_0143.png,0.9670637951049422,0.27810645
frame_0143.png,frame_0144.png,0.9695456549872834,0.23566851
frame_0144.png,frame_0145.png,0.9633527804810547,0.32080057
frame_0145.png,frame_0146.png,0.9559317627964448,0.39499167
frame_0146.png,frame_0147.png,0.9614616746445837,0.34477824
frame_0147.png,frame_0148.png,0.9659804580505174,0.29189786
frame_0148.png,frame_0149.png,0.9649231043852453,0.30127472
frame_0149.png,frame_0150.png,0.9640310332758004,0.31348634
frame_0150.png,frame_0151.png,0.9553153666976458,0.38595903
frame_0151.png,frame_0152.png,0.9674064986541634,0.2680389
frame_0152.png,frame_0153.png,0.9649796917878601,0.2978549
frame_0153.png,frame_0154.png,0.9587503399785886,0.3675229
frame_0154.png,frame_0155.png,0.9656617181236088,0.29066777
frame_0155.png,frame_0156.png,0.9681770498574169,0.25884414
frame_0156.png,frame_0157.png,0.9631516579318544,0.3268436
frame_0157.png,frame_0158.png,0.9681162969921092,0.26998743
frame_0158.png,frame_0159.png,0.968426062517997,0.2710001
frame_0159.png,frame_0160.png,0.9691099380205241,0.25408018
frame_0160.png,frame_0161.png,0.965971074846294,0.29548427
frame_0161.png,frame_0162.png,0.9672110334244068,0.28645146
frame_0162.png,frame_0163.png,0.965638965583235,0.30123994
frame_0163.png,frame_0164.png,0.9631596183870106,0.32438838
frame_0164.png,frame_0165.png,0.9623275848741474,0.34745246
frame_0165.png,frame_0166.png,0.9610217489873715,0.36511385
frame_0166.png,frame_0167.png,0.9639293257045645,0.3190294
frame_0167.png,frame_0168.png,0.9627482796698678,0.33704153
frame_0168.png,frame_0169.png,0.9623543590282593,0.3392136
frame_0169.png,frame_0170.png,0.9624109682267308,0.3364721
frame_0170.png,frame_0171.png,0.962805623904,0.33296883
frame_0171.png,frame_0172.png,0.9636244089225829,0.32433635
frame_0172.png,frame_0173.png,0.9651934827517202,0.30250454
frame_0173.png,frame_0174.png,0.9642410248013925,0.31059557
frame_0174.png,frame_0175.png,0.9656344335157903,0.2974077
frame_0175.png,frame_0176.png,0.967326237359848,0.27471662
frame_0176.png,frame_0177.png,0.9681616801806925,0.26069784
frame_0177.png,frame_0178.png,0.9684114282168795,0.26001558
frame_0178.png,frame_0179.png,0.969335490477399,0.24472027
frame_0179.png,frame_0180.png,0.9682998128997143,0.25787586
frame_0180.png,frame_0181.png,0.9670791312360437,0.26527083
frame_0181.png,frame_0182.png,0.9657011538565494,0.28874174
frame_0182.png,frame_0183.png,0.9624483503786004,0.32939073
frame_0183.png,frame_0184.png,0.9626880936605589,0.33783934
frame_0184.png,frame_0185.png,0.9620672287128359,0.33584678
frame_0185.png,frame_0186.png,0.961554089179758,0.35191917
frame_0186.png,frame_0187.png,0.9625962880920503,0.33773685
frame_0187.png,frame_0188.png,0.9638913915062771,0.32411224
frame_0188.png,frame_0189.png,0.9655568111680872,0.30782598
frame_0189.png,frame_0190.png,0.9657276975362588,0.29842973
frame_0190.png,frame_0191.png,0.9663092246890207,0.29720667
frame_0191.png,frame_0192.png,0.966670803530744,0.29001355
frame_0192.png,frame_0193.png,0.9658150950447899,0.30309325
frame_0193.png,frame_0194.png,0.9640805526034991,0.31922066
frame_0194.png,frame_0195.png,0.9614427066229955,0.34818316
frame_0195.png,frame_0196.png,0.9606963464939426,0.3456657
frame_0196.png,frame_0197.png,0.9668362992230388,0.28122714
frame_0197.png,frame_0198.png,0.9631395175488298,0.31421137
frame_0198.png,frame_0199.png,0.9631427086248268,0.30932894
frame_0199.png,frame_0200.png,0.9650731161757418,0.29723713
frame_0200.png,frame_0201.png,0.9646233579624528,0.29543447
frame_0201.png,frame_0202.png,0.9641685949912613,0.29572183
frame_0202.png,frame_0203.png,0.9661695710249991,0.27921078
frame_0203.png,frame_0204.png,0.9667610093004996,0.27332127
frame_0204.png,frame_0205.png,0.9663238025676973,0.27838102
frame_0205.png,frame_0206.png,0.9668289181853819,0.26747048
frame_0206.png,frame_0207.png,0.9677075332359911,0.2641448
frame_0207.png,frame_0208.png,0.968693511231397,0.24941197
frame_0208.png,frame_0209.png,0.968056415891129,0.25408715
frame_0209.png,frame_0210.png,0.9666980230895668,0.27247304
frame_0210.png,frame_0211.png,0.9664044408521836,0.274365
frame_0211.png,frame_0212.png,0.9680854028464705,0.25281468
frame_0212.png,frame_0213.png,0.9680668951336407,0.24718946
frame_0213.png,frame_0214.png,0.9675444842595793,0.2548809
frame_0214.png,frame_0215.png,0.9681557781076893,0.24815382
frame_0215.png,frame_0216.png,0.96752669308222,0.2527533
frame_0216.png,frame_0217.png,0.965536980336602,0.26872012
frame_0217.png,frame_0218.png,0.9657680983949496,0.26938614
frame_0218.png,frame_0219.png,0.9670223984936444,0.25547987
frame_0219.png,frame_0220.png,0.9648812571730143,0.28439063
frame_0220.png,frame_0221.png,0.9619440132656157,0.31688005
frame_0221.png,frame_0222.png,0.9633330802341168,0.30605668
frame_0222.png,frame_0223.png,0.964920946823472,0.29377863
frame_0223.png,frame_0224.png,0.9648795866593375,0.29521844
frame_0224.png,frame_0225.png,0.9632501330130864,0.30294156
frame_0225.png,frame_0226.png,0.9624366773004289,0.31777465
frame_0226.png,frame_0227.png,0.9657912282795929,0.29016107
frame_0227.png,frame_0228.png,0.9654399126802891,0.299725
frame_0228.png,frame_0229.png,0.9658429771827459,0.29861614
frame_0229.png,frame_0230.png,0.9664671855029529,0.27882493
frame_0230.png,frame_0231.png,0.9661418563462596,0.2785365
frame_0231.png,frame_0232.png,0.966755149012873,0.27044347
frame_0232.png,frame_0233.png,0.9671331144504831,0.27092114
frame_0233.png,frame_0234.png,0.9672419461418374,0.2699439
frame_0234.png,frame_0235.png,0.9683293525204757,0.25855333
frame_0235.png,frame_0236.png,0.9691313215534251,0.24893212
frame_0236.png,frame_0237.png,0.9692693396646075,0.23969579
frame_0237.png,frame_0238.png,0.96867648639759,0.24749354
frame_0238.png,frame_0239.png,0.9691218411398658,0.24550578
frame_0239.png,frame_0240.png,0.9697569603095503,0.23405544
frame_0240.png,frame_0241.png,0.9672805351697563,0.25784838
frame_0241.png,frame_0242.png,0.9694796993036778,0.23278661
frame_0242.png,frame_0243.png,0.9678471770808466,0.25094897
frame_0243.png,frame_0244.png,0.9703396263017329,0.21989052
frame_0244.png,frame_0245.png,0.970407080450223,0.22053422
frame_0245.png,frame_0246.png,0.968755239244376,0.23851568
frame_0246.png,frame_0247.png,0.96881585536598,0.24110766
frame_0247.png,frame_0248.png,0.9692030469617878,0.23490895
frame_0248.png,frame_0249.png,0.9690595481833,0.23883064
frame_0249.png,frame_0250.png,0.9560356834505774,0.2958283
frame_0250.png,frame_0251.png,0.9688550132792362,0.23537998
frame_0251.png,frame_0252.png,0.9659609886922115,0.2695442
frame_0252.png,frame_0253.png,0.9649877066489624,0.27296767
frame_0253.png,frame_0254.png,0.9682674022448341,0.24229601
frame_0254.png,frame_0255.png,0.9656533910656379,0.27541354
frame_0255.png,frame_0256.png,0.9640360846897331,0.28872386
frame_0256.png,frame_0257.png,0.9677505640500045,0.23956725
frame_0257.png,frame_0258.png,0.9667665096999758,0.24583204
frame_0258.png,frame_0259.png,0.9663218437744204,0.25833118
frame_0259.png,frame_0260.png,0.9634981958535633,0.29810178
frame_0260.png,frame_0261.png,0.959537272809546,0.3380641
frame_0261.png,frame_0262.png,0.9540563939199525,0.38172892
frame_0262.png,frame_0263.png,0.9553212929193732,0.3835998
frame_0263.png,frame_0264.png,0.9593001573431175,0.348699
frame_0264.png,frame_0265.png,0.962572402009451,0.30859765
frame_0265.png,frame_0266.png,0.9624630270505757,0.30312777
frame_0266.png,frame_0267.png,0.9617083537559126,0.3234887
frame_0267.png,frame_0268.png,0.9580500343919208,0.36287794
frame_0268.png,frame_0269.png,0.9575497079198276,0.37902954
frame_0269.png,frame_0270.png,0.9536947946909821,0.4092821
frame_0270.png,frame_0271.png,0.9541075207132687,0.40136293
frame_0271.png,frame_0272.png,0.9597230765354441,0.3528546
frame_0272.png,frame_0273.png,0.9618903995500491,0.30734083
frame_0273.png,frame_0274.png,0.9633431831114946,0.29052442
frame_0274.png,frame_0275.png,0.9605022016063884,0.32079735
frame_0275.png,frame_0276.png,0.95774042190211,0.35380402
frame_0276.png,frame_0277.png,0.9602137123117481,0.32848752
frame_0277.png,frame_0278.png,0.9609572923740903,0.3191423
frame_0278.png,frame_0279.png,0.9642491064067601,0.2743143
frame_0279.png,frame_0280.png,0.9660534540768329,0.25455427
frame_0280.png,frame_0281.png,0.9648807580983942,0.28375322
frame_0281.png,frame_0282.png,0.9596624948930154,0.34179094
frame_0282.png,frame_0283.png,0.957608005543054,0.36413786
frame_0283.png,frame_0284.png,0.95776849124545,0.35773656
frame_0284.png,frame_0285.png,0.9592555773280733,0.3523476
frame_0285.png,frame_0286.png,0.9607737509126969,0.33020645
frame_0286.png,frame_0287.png,0.9633457302219702,0.29808417
frame_0287.png,frame_0288.png,0.9623695531201554,0.30767158
frame_0288.png,frame_0289.png,0.9596517612113291,0.34673074
frame_0289.png,frame_0290.png,0.9571375180142575,0.35381174
frame_0290.png,frame_0291.png,0.9623763247517343,0.31547272
frame_0291.png,frame_0292.png,0.9621526026553585,0.3056114
frame_0292.png,frame_0293.png,0.9607895263437286,0.33815688
frame_0293.png,frame_0294.png,0.9598766579962397,0.3618598
frame_0294.png,frame_0295.png,0.9534060032509251,0.44391796
frame_0295.png,frame_0296.png,0.9497339731690628,0.48716486
frame_0296.png,frame_0297.png,0.9527558365253598,0.45729482
frame_0297.png,frame_0298.png,0.9581927675393446,0.39637586
frame_0298.png,frame_0299.png,0.9590954357054664,0.36367947
frame_0299.png,frame_0300.png,0.9573772272186012,0.3782433
frame_0300.png,frame_0301.png,0.9493186870202887,0.44595858
frame_0301.png,frame_0302.png,0.9581388662164043,0.35521308
frame_0302.png,frame_0303.png,0.9612519498063609,0.33093467
frame_0303.png,frame_0304.png,0.9677140211723705,0.26295334
frame_0304.png,frame_0305.png,0.9588625340643995,0.36184916
frame_0305.png,frame_0306.png,0.9500082778535368,0.44319525
frame_0306.png,frame_0307.png,0.9504136045037949,0.43374875
frame_0307.png,frame_0308.png,0.9669991383324718,0.26571932
frame_0308.png,frame_0309.png,0.9649460619009426,0.30161244
frame_0309.png,frame_0310.png,0.9593666673211815,0.3553208
frame_0310.png,frame_0311.png,0.9560103000903585,0.39083204
frame_0311.png,frame_0312.png,0.9573632785027226,0.3824987
frame_0312.png,frame_0313.png,0.9639102518282184,0.3201399
frame_0313.png,frame_0314.png,0.9636885463720642,0.31418562
frame_0314.png,frame_0315.png,0.9567853590405321,0.3801053
frame_0315.png,frame_0316.png,0.9602162331278381,0.34231696
frame_0316.png,frame_0317.png,0.964476952849336,0.30951124
frame_0317.png,frame_0318.png,0.9603958908643201,0.35117012
frame_0318.png,frame_0319.png,0.9616625737330181,0.33037722
frame_0319.png,frame_0320.png,0.9660643270030923,0.28449523
frame_0320.png,frame_0321.png,0.9666104884511658,0.28321537
frame_0321.png,frame_0322.png,0.9672493741354115,0.2658746
frame_0322.png,frame_0323.png,0.9668531845807118,0.27735028
frame_0323.png,frame_0324.png,0.968577092607946,0.2527514
frame_0324.png,frame_0325.png,0.9652683570677039,0.29430962
frame_0325.png,frame_0326.png,0.9632138102436602,0.3164964
frame_0326.png,frame_0327.png,0.956938380396997,0.38446203
frame_0327.png,frame_0328.png,0.9532051711208207,0.41423672
frame_0328.png,frame_0329.png,0.9519944792263948,0.42839986
frame_0329.png,frame_0330.png,0.956278523252687,0.3863483
frame_0330.png,frame_0331.png,0.9569703483820767,0.38587812
frame_0331.png,frame_0332.png,0.9595841125754815,0.3525628
frame_0332.png,frame_0333.png,0.9568974606029045,0.38145036
frame_0333.png,frame_0334.png,0.9600401659001646,0.3560565
frame_0334.png,frame_0335.png,0.9605251523063953,0.34689653
frame_0335.png,frame_0336.png,0.9681609627280001,0.2573784
frame_0336.png,frame_0337.png,0.9650071373042146,0.3033941
frame_0337.png,frame_0338.png,0.9512189340904309,0.4363298
frame_0338.png,frame_0339.png,0.9451541249009405,0.49909315
frame_0339.png,frame_0340.png,0.9476044117929524,0.46902573
frame_0340.png,frame_0341.png,0.9574953711398445,0.3729856
frame_0341.png,frame_0342.png,0.9651043542184258,0.28684843
frame_0342.png,frame_0343.png,0.9637382885996474,0.3020415
frame_0343.png,frame_0344.png,0.9604049700499121,0.34155872
frame_0344.png,frame_0345.png,0.9589831471300491,0.35942185
frame_0345.png,frame_0346.png,0.9535908599183052,0.40550306
frame_0346.png,frame_0347.png,0.9512841429063045,0.41832364
frame_0347.png,frame_0348.png,0.9450362162824569,0.4890838
frame_0348.png,frame_0349.png,0.9527504507003964,0.3930356
frame_0349.png,frame_0350.png,0.9563797020407772,0.35837427
frame_0350.png,frame_0351.png,0.9472072807917279,0.45925823
frame_0351.png,frame_0352.png,0.9495295967691953,0.4260337
frame_0352.png,frame_0353.png,0.9609878093065859,0.32194078
frame_0353.png,frame_0354.png,0.9578016162904575,0.3908751
frame_0354.png,frame_0355.png,0.9554185897824161,0.4024613
frame_0355.png,frame_0356.png,0.958904761482996,0.36310512
frame_0356.png,frame_0357.png,0.965533685701027,0.29640216
frame_0357.png,frame_0358.png,0.968410052086833,0.25171232
frame_0358.png,frame_0359.png,0.9677274270732634,0.26291502
frame_0359.png,frame_0360.png,0.9640541673701609,0.3125731
frame_0360.png,frame_0361.png,0.9605880647797775,0.3560481
frame_0361.png,frame_0362.png,0.9584805473347638,0.36873302
frame_0362.png,frame_0363.png,0.9582778230809456,0.39010936
frame_0363.png,frame_0364.png,0.9588307252085134,0.37056974
frame_0364.png,frame_0365.png,0.9591606422193498,0.37331685
frame_0365.png,frame_0366.png,0.9600211785419943,0.36011967
frame_0366.png,frame_0367.png,0.9612711248992858,0.35101143
frame_0367.png,frame_0368.png,0.9637502029103303,0.32694486
frame_0368.png,frame_0369.png,0.9616374410182928,0.3511575
frame_0369.png,frame_0370.png,0.9603643809313246,0.35503635
frame_0370.png,frame_0371.png,0.961750511345746,0.3542665
frame_0371.png,frame_0372.png,0.9638514737769526,0.33075306
frame_0372.png,frame_0373.png,0.9613075930077434,0.3646108
frame_0373.png,frame_0374.png,0.9574244048583744,0.4029125
frame_0374.png,frame_0375.png,0.9586779968979575,0.3825935
frame_0375.png,frame_0376.png,0.9601502414020235,0.36013576
frame_0376.png,frame_0377.png,0.9634117218987742,0.31177175
frame_0377.png,frame_0378.png,0.9647060889518361,0.29651037
frame_0378.png,frame_0379.png,0.9665480853495515,0.28777254
frame_0379.png,frame_0380.png,0.9664081184788645,0.2866866
frame_0380.png,frame_0381.png,0.968790023660473,0.2610277
frame_0381.png,frame_0382.png,0.9694253387899385,0.24780123
frame_0382.png,frame_0383.png,0.9656901333012474,0.30898127
frame_0383.png,frame_0384.png,0.963138192517723,0.33722726
frame_0384.png,frame_0385.png,0.95812212319072,0.39723527
frame_0385.png,frame_0386.png,0.952531141500509,0.44583845
frame_0386.png,frame_0387.png,0.9531478850626913,0.4545889
frame_0387.png,frame_0388.png,0.9541670250113339,0.43605766
frame_0388.png,frame_0389.png,0.96008848838183,0.38674286
